recordKey,detailId,mediaId,mediaType,inventoryNumber,yearRaw,field,hitType,category,matchedTerm,matchedTermNormalized,canonicalName,matchSource,stmGazetteerId,ambiguityCount,title,snippet,lowHangingSpecific,reviewBucket
023dbc6e-98f0-89d9-8fde-f5ea83a4369c::8c1a0741-6163-a207-6f78-94a3b2274194,023dbc6e-98f0-89d9-8fde-f5ea83a4369c,8c1a0741-6163-a207-6f78-94a3b2274194,video,SR-NA_02_0020,Onbekend,description,person,person,Jiwan Sital,jiwan sital,Jiwan Sital,heuristic-capitalized-sequence,,2,DNA-vergadering met minister Ronald Assen,"Suriname reageert. Otmar Rodgers Nieuw Front-fractieleider. Jiwan Sital van de Politieke Vleugel van de FAL, PVF en Ramdien Sardjoe, voorzitter DNA",false,needs-review
023dbc6e-98f0-89d9-8fde-f5ea83a4369c::8c1a0741-6163-a207-6f78-94a3b2274194,023dbc6e-98f0-89d9-8fde-f5ea83a4369c,8c1a0741-6163-a207-6f78-94a3b2274194,video,SR-NA_02_0020,Onbekend,description,person,person,Politieke Vleugel,politieke vleugel,Politieke Vleugel,heuristic-capitalized-sequence,,2,DNA-vergadering met minister Ronald Assen,"Otmar Rodgers Nieuw Front-fractieleider. Jiwan Sital van de Politieke Vleugel van de FAL, PVF en Ramdien Sardjoe, voorzitter DNA",false,needs-review
023dbc6e-98f0-89d9-8fde-f5ea83a4369c::8c1a0741-6163-a207-6f78-94a3b2274194,023dbc6e-98f0-89d9-8fde-f5ea83a4369c,8c1a0741-6163-a207-6f78-94a3b2274194,video,SR-NA_02_0020,Onbekend,description,person,person,Ramdien Sardjoe,ramdien sardjoe,Ramdien Sardjoe,heuristic-capitalized-sequence,,2,DNA-vergadering met minister Ronald Assen,"er. Jiwan Sital van de Politieke Vleugel van de FAL, PVF en Ramdien Sardjoe, voorzitter DNA",false,needs-review
025b7e93-ca0f-845d-2aae-9b126fdc2c98::0864f11b-dc02-370c-80fc-ffb0384e3c58,025b7e93-ca0f-845d-2aae-9b126fdc2c98,0864f11b-dc02-370c-80fc-ffb0384e3c58,video,SR-NA_02_0047,Onbekend,description,person,person,Rakieb Khudabux,rakieb khudabux,Rakieb Khudabux,heuristic-capitalized-sequence,,2,Khudabux van Volksgezondheid over AZP en vakbond,"an Volksgezondheid over AZP en vakbond Gesprek met minister Rakieb Khudabux van Volksgezondheid over actiedreiging van personeelsbond bij het AZP, onder leiding van Fred van Russel. De bond wil a",false,needs-review
025b7e93-ca0f-845d-2aae-9b126fdc2c98::0864f11b-dc02-370c-80fc-ffb0384e3c58,025b7e93-ca0f-845d-2aae-9b126fdc2c98,0864f11b-dc02-370c-80fc-ffb0384e3c58,video,SR-NA_02_0047,Onbekend,description,person,person,Academisch Ziekenhuis,academisch ziekenhuis,Academisch Ziekenhuis,heuristic-capitalized-sequence,,2,Khudabux van Volksgezondheid over AZP en vakbond,"et ziekenhuis verkeert. Beeld slecht! Khudabux, van Russel, Academisch Ziekenhuis",false,needs-review
02db496d-b4f9-e283-9126-c3b6244d3520::0687a3c2-4042-cb3b-166e-84c82641fe8a,02db496d-b4f9-e283-9126-c3b6244d3520,0687a3c2-4042-cb3b-166e-84c82641fe8a,video,SR-NA_02_0427,1991,description,person,person,Chan Tilakdharie,chan tilakdharie,Chan Tilakdharie,heuristic-capitalized-sequence,,2,Lancering crashprogramma infrastructuur Milieubeheer,"Lancering crashprogramma infrastructuur Milieubeheer Chan Tilakdharie, directeur van Milieubeheer vertelt over het landelijk 'crashprogramma Infrastructuur' dat de overheid zal uitvoeren mi",false,needs-review
02e84401-4a29-d23a-1410-aa8d7fbc3b06::29499bf3-6e23-8063-260c-844a6ef51de7,02e84401-4a29-d23a-1410-aa8d7fbc3b06,29499bf3-6e23-8063-260c-844a6ef51de7,video,SR-NA_02_1387,Onbekend,personsRaw,person,person,Desi Bouterse,desi bouterse,Desi Bouterse,nas-persons-field,,1,NIS. Inzwering en installatie van de nieuwe President D. Bouterse,Desi Bouterse,true,high-precision
02e84401-4a29-d23a-1410-aa8d7fbc3b06::29499bf3-6e23-8063-260c-844a6ef51de7,02e84401-4a29-d23a-1410-aa8d7fbc3b06,29499bf3-6e23-8063-260c-844a6ef51de7,video,SR-NA_02_1387,Onbekend,description,person,person,Nationaal Indoor Stadion,nationaal indoor stadion,Nationaal Indoor Stadion,heuristic-capitalized-sequence,,2,NIS. Inzwering en installatie van de nieuwe President D. Bouterse,g en installatie van de nieuwe President D. Bouterse In het Nationaal Indoor Stadion (NIS) vond de inzwering en installatie plaats van de nieuwe pesident Desi Delano Bouterse,false,needs-review
02e84401-4a29-d23a-1410-aa8d7fbc3b06::29499bf3-6e23-8063-260c-844a6ef51de7,02e84401-4a29-d23a-1410-aa8d7fbc3b06,29499bf3-6e23-8063-260c-844a6ef51de7,video,SR-NA_02_1387,Onbekend,description,person,person,Desi Delano Bouterse,desi delano bouterse,Desi Delano Bouterse,heuristic-capitalized-sequence,,2,NIS. Inzwering en installatie van de nieuwe President D. Bouterse,d de inzwering en installatie plaats van de nieuwe pesident Desi Delano Bouterse,false,needs-review
02ed2635-24b2-616a-4aed-26a04b3a54e3::34d3911c-888e-d90b-6dd5-877abda84487,02ed2635-24b2-616a-4aed-26a04b3a54e3,34d3911c-888e-d90b-6dd5-877abda84487,image,SR-NA 01 0305,Onbekend,description,person,person,Johan Ferrier,johan ferrier,Johan Ferrier,heuristic-capitalized-sequence,,2,Johan Ferrier bezoekt huwelijkspaar,Johan Ferrier bezoekt huwelijkspaar Johan Ferrier en echtgenote Edmé Vas bezoeken een huwelijksjubileum van een niet-geidentificeerd,false,needs-review
03231f7f-0c54-d28e-61a7-2caf42a714a0::43a53167-5854-3626-77b5-6ea602f44b0a,03231f7f-0c54-d28e-61a7-2caf42a714a0,43a53167-5854-3626-77b5-6ea602f44b0a,video,SR-NA_02_0026,Onbekend,description,person,person,Rakieb Khodabux,rakieb khodabux,Rakieb Khodabux,heuristic-capitalized-sequence,,2,Vraaggesprek over malaria met minister Khudabux,"abux Sranan tongo-gesprek met Minister van Volksgezondheid, Rakieb Khodabux, over malaria in Suriname. Malaria, Malariaboard, Malariacrashprogramma, Medische zending, Klamboeproject, Van Eer",false,needs-review
03231f7f-0c54-d28e-61a7-2caf42a714a0::43a53167-5854-3626-77b5-6ea602f44b0a,03231f7f-0c54-d28e-61a7-2caf42a714a0,43a53167-5854-3626-77b5-6ea602f44b0a,video,SR-NA_02_0026,Onbekend,description,person,person,Van Eer,van eer,Van Eer,heuristic-capitalized-sequence,,2,Vraaggesprek over malaria met minister Khudabux,"d, Malariacrashprogramma, Medische zending, Klamboeproject, Van Eer",false,needs-review
034936aa-04db-771c-d56a-7b78a922b458::da499742-9938-1c43-f4c1-74f3a242ef05,034936aa-04db-771c-d56a-7b78a922b458,da499742-9938-1c43-f4c1-74f3a242ef05,image,SR-NA_01_0265,1990,description,person,person,Gebouw Landsarchief,gebouw landsarchief,Gebouw Landsarchief,heuristic-capitalized-sequence,,2,Gebouw Landsarchief,Gebouw Landsarchief Voormalig-gebouw van het Landsarchief Stadsbeelden,false,needs-review
034ac2bc-6d65-24cd-ad88-fe4bdfa06b7d::f1c1960a-7cf6-1aea-4c10-27040a5d673c,034ac2bc-6d65-24cd-ad88-fe4bdfa06b7d,f1c1960a-7cf6-1aea-4c10-27040a5d673c,video,SR-NA_02_1024,Onbekend,description,person,person,Een Javaans,een javaans,Een Javaans,heuristic-capitalized-sequence,,2,Javaanse toneelopvoering,"Javaanse toneelopvoering Een Javaans duo geeft een zangopvoering in de eigen taal. De opvoering, dat blijkbaar op het complex van de voormalige suikerfabrie",false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,place,street,Gravenstraat,gravenstraat,Gravenstraat,paramaribo-street-standardization,,1,Henk Arron,s minister van Buitenlandse Zaken. Op 25 april 2003 werd de Gravenstraat in Paramaribo omgedoopt tot Henck Arronstraat. Op 26 april 2006 werd er een standbeeld (gebeeldhouwd door Erwin de Vrie,true,high-precision
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Henk Arron,henk arron,Henk Arron,heuristic-capitalized-sequence,,2,Henk Arron,"Henk Arron Henck Alphonsus Eugene Arron, een Surinaamse politicus, werd op 25 november 1975 de eerste premier van de Republiek Sur",false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Henck Alphonsus Eugene Arron,henck alphonsus eugene arron,Henck Alphonsus Eugene Arron,heuristic-capitalized-sequence,,2,Henk Arron,"Henk Arron Henck Alphonsus Eugene Arron, een Surinaamse politicus, werd op 25 november 1975 de eerste premier van de Republiek Suriname en tevens minister van",false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Republiek Suriname,republiek suriname,Republiek Suriname,heuristic-capitalized-sequence,,2,Henk Arron,"oliticus, werd op 25 november 1975 de eerste premier van de Republiek Suriname en tevens minister van Buitenlandse Zaken. Op 25 april 2003 werd de Gravenstraat in Paramaribo omgedoopt tot Henck Arro",false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Buitenlandse Zaken,buitenlandse zaken,Buitenlandse Zaken,heuristic-capitalized-sequence,,2,Henk Arron,te premier van de Republiek Suriname en tevens minister van Buitenlandse Zaken. Op 25 april 2003 werd de Gravenstraat in Paramaribo omgedoopt tot Henck Arronstraat. Op 26 april 2006 werd er een stan,false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Henck Arronstraat,henck arronstraat,Henck Arronstraat,heuristic-capitalized-sequence,,2,Henk Arron,april 2003 werd de Gravenstraat in Paramaribo omgedoopt tot Henck Arronstraat. Op 26 april 2006 werd er een standbeeld (gebeeldhouwd door Erwin de Vries) van Henck Arron opgericht in de Palmentuin,false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Henck Arron,henck arron,Henck Arron,heuristic-capitalized-sequence,,2,Henk Arron,april 2003 werd de Gravenstraat in Paramaribo omgedoopt tot Henck Arronstraat. Op 26 april 2006 werd er een standbeeld (gebeeldhouwd door Erwin de Vries) van Henck Arron opgericht in de Palme,false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Vice President,vice president,Vice President,heuristic-capitalized-sequence,,2,Henk Arron,"tenlid, Minister, Minister van Buitenlandse Zaken, Premier, Vice President, Henck Arronstraat, Standbeeld, Kabinet President",false,needs-review
0356cd42-93f3-bec8-0655-feb180cfbc3e::09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,0356cd42-93f3-bec8-0655-feb180cfbc3e,09a4d8c0-e7da-2450-44fd-3a6a47cb2fd8,image,SR-NA_01_0234,Onbekend,description,person,person,Kabinet President,kabinet president,Kabinet President,heuristic-capitalized-sequence,,2,Henk Arron,"en, Premier, Vice President, Henck Arronstraat, Standbeeld, Kabinet President",false,needs-review
036f72b0-e7e2-760b-ab41-5b3bc4829485::b6160be5-159d-b66a-85a4-1120369bdbdb,036f72b0-e7e2-760b-ab41-5b3bc4829485,b6160be5-159d-b66a-85a4-1120369bdbdb,video,SR-NA_02_1034_002,Onbekend,description,place,river,Nickerie,nickerie,Nickerie,stm-gazetteer,stm-00261,1,Minister van Russel met districtcommissaris Ramadhin-deel 2,Nieuwbakken districtscommissaris Hardeo Ramadin van Nickerie verzekert dat het gestelde vertrouwen van de regering in hem nimmer beschaamd zal worden,true,high-precision
036f72b0-e7e2-760b-ab41-5b3bc4829485::b6160be5-159d-b66a-85a4-1120369bdbdb,036f72b0-e7e2-760b-ab41-5b3bc4829485,b6160be5-159d-b66a-85a4-1120369bdbdb,video,SR-NA_02_1034_002,Onbekend,description,person,person,Hardeo Ramadin,hardeo ramadin,Hardeo Ramadin,heuristic-capitalized-sequence,,2,Minister van Russel met districtcommissaris Ramadhin-deel 2,ommissaris Ramadhin-deel 2 Nieuwbakken districtscommissaris Hardeo Ramadin van Nickerie verzekert dat het gestelde vertrouwen van de regering in hem nimmer beschaamd zal worden,false,needs-review
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,personsRaw,person,person,Radjkoemar Randjietsingh,radjkoemar randjietsingh,Radjkoemar Randjietsingh,nas-persons-field,,1,DNA begroting 2003 ministerie Hl,Radjkoemar Randjietsingh,true,high-precision
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,personsRaw,person,person,Jeniffer geerlings-Simons,jeniffer geerlings-simons,Jeniffer geerlings-Simons,nas-persons-field,,1,DNA begroting 2003 ministerie Hl,Jeniffer geerlings-Simons,true,high-precision
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,personsRaw,person,person,DNA-voorzitter Ram Sardjoe,dna-voorzitter ram sardjoe,DNA-voorzitter Ram Sardjoe,nas-persons-field,,1,DNA begroting 2003 ministerie Hl,DNA-voorzitter Ram Sardjoe,true,high-precision
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,personsRaw,person,person,Otmar Rodgers,otmar rodgers,Otmar Rodgers,nas-persons-field,,1,DNA begroting 2003 ministerie Hl,Otmar Rodgers,true,high-precision
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,description,person,person,Minister Clifford Marica,minister clifford marica,Minister Clifford Marica,heuristic-capitalized-sequence,,2,DNA begroting 2003 ministerie Hl,"DNA begroting 2003 ministerie Hl Minister Clifford Marica van het ministerie van Arbeid, Technologische Ontwikkeling en Milieu geeft in het parlement tekst en uitleg over het co",false,needs-review
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,description,person,person,Technologische Ontwikkeling,technologische ontwikkeling,Technologische Ontwikkeling,heuristic-capitalized-sequence,,2,DNA begroting 2003 ministerie Hl,"Hl Minister Clifford Marica van het ministerie van Arbeid, Technologische Ontwikkeling en Milieu geeft in het parlement tekst en uitleg over het contractors-aspect. Hij wijst er zowel internationaal als in",false,needs-review
038e4dec-7276-d43c-0212-2d08644717fb::777c1f48-cee0-35aa-80cb-fe38ec261696,038e4dec-7276-d43c-0212-2d08644717fb,777c1f48-cee0-35aa-80cb-fe38ec261696,video,SR-NA_02_0993,Onbekend,description,person,person,Ram Sardjoe,ram sardjoe,Ram Sardjoe,heuristic-capitalized-sequence,,2,DNA begroting 2003 ministerie Hl,"ar Randjietsingh, Jeniffer geerlings-Simons, DNA-voorzitter Ram Sardjoe, Otmar Rodgers,",false,needs-review
0395709d-797a-0aec-1795-9ea48a7ae91e::98c0629d-402a-5e20-3de2-bcd8483fef25,0395709d-797a-0aec-1795-9ea48a7ae91e,98c0629d-402a-5e20-3de2-bcd8483fef25,image,SR-NA_03_0128_023,24071973,description,place,plantation,De Beste,de beste,De Beste,stm-gazetteer,stm-01145,1,Stakingsbulletin CLO-24071973,heeft samen met zijn Indiaanse buren steeds gezocht doe hij de beste resultaten kon bereiken met zo weinig en de goedkoop mogelijk materiaal.,true,high-precision
0395709d-797a-0aec-1795-9ea48a7ae91e::98c0629d-402a-5e20-3de2-bcd8483fef25,0395709d-797a-0aec-1795-9ea48a7ae91e,98c0629d-402a-5e20-3de2-bcd8483fef25,image,SR-NA_03_0128_023,24071973,description,person,person,Esseds Minister,esseds minister,Esseds Minister,heuristic-capitalized-sequence,,2,Stakingsbulletin CLO-24071973,"3) Foto linksboven: Met behulp van deze geiten, die nu door Esseds Minister op non-actief gesteld zijn, doen de Indianen nu experimenten in het uitroeien van overtollig wied. De geiten hebben twe",false,needs-review
03a9f04b-9e59-a479-aa15-f80bba329684::36341947-2e27-a165-68f9-3d46a11f0c19,03a9f04b-9e59-a479-aa15-f80bba329684,36341947-2e27-a165-68f9-3d46a11f0c19,video,SR-NA_02_1348,Onbekend,personsRaw,person,person,Soewarto Moestadja,soewarto moestadja,Soewarto Moestadja,nas-persons-field,,1,Soewarto Moestadja trekt zich terug als lid en bestuurslid Pertjaja Luhur,Soewarto Moestadja,true,high-precision
03a9f04b-9e59-a479-aa15-f80bba329684::36341947-2e27-a165-68f9-3d46a11f0c19,03a9f04b-9e59-a479-aa15-f80bba329684,36341947-2e27-a165-68f9-3d46a11f0c19,video,SR-NA_02_1348,Onbekend,description,person,person,Pertjaja Luhur,pertjaja luhur,Pertjaja Luhur,heuristic-capitalized-sequence,,2,Soewarto Moestadja trekt zich terug als lid en bestuurslid Pertjaja Luhur,Soewarto Moestadja trekt zich terug als lid en bestuurslid Pertjaja Luhur Soewarto Moestadja vertelt aan de pers dat hij zich heeft teruggetrokken als lid en bestuurslid van Pertjaja Luhur,false,needs-review
03ced134-f0bc-e672-150e-ab8df151a4b3::c6b8c84e-b049-80a4-b452-c5b9db36dea4,03ced134-f0bc-e672-150e-ab8df151a4b3,c6b8c84e-b049-80a4-b452-c5b9db36dea4,video,SR-NA_02_0486_002_02,,description,person,person,Bouw Stuwdam,bouw stuwdam,Bouw Stuwdam,heuristic-capitalized-sequence,,2,Bouw Stuwdam,Bouw Stuwdam De bouw van de Afobakastuwdam begon in 1961 en werd in 1964 voltooid. Het Brokopondostuwmeer werd daarachter gevormd. F,false,needs-review
03ced134-f0bc-e672-150e-ab8df151a4b3::c6b8c84e-b049-80a4-b452-c5b9db36dea4,03ced134-f0bc-e672-150e-ab8df151a4b3,c6b8c84e-b049-80a4-b452-c5b9db36dea4,video,SR-NA_02_0486_002_02,,description,person,person,Het Brokopondostuwmeer,het brokopondostuwmeer,Het Brokopondostuwmeer,heuristic-capitalized-sequence,,2,Bouw Stuwdam,"n de Afobakastuwdam begon in 1961 en werd in 1964 voltooid. Het Brokopondostuwmeer werd daarachter gevormd. Fragment uit 'Avonturen aan de Wilde Kust', naar het gelijknamige boek van Albert Helman.",false,needs-review
03ced134-f0bc-e672-150e-ab8df151a4b3::c6b8c84e-b049-80a4-b452-c5b9db36dea4,03ced134-f0bc-e672-150e-ab8df151a4b3,c6b8c84e-b049-80a4-b452-c5b9db36dea4,video,SR-NA_02_0486_002_02,,description,person,person,Wilde Kust,wilde kust,Wilde Kust,heuristic-capitalized-sequence,,2,Bouw Stuwdam,"eer werd daarachter gevormd. Fragment uit 'Avonturen aan de Wilde Kust', naar het gelijknamige boek van Albert Helman.",false,needs-review
03ced134-f0bc-e672-150e-ab8df151a4b3::c6b8c84e-b049-80a4-b452-c5b9db36dea4,03ced134-f0bc-e672-150e-ab8df151a4b3,c6b8c84e-b049-80a4-b452-c5b9db36dea4,video,SR-NA_02_0486_002_02,,description,person,person,Albert Helman,albert helman,Albert Helman,heuristic-capitalized-sequence,,2,Bouw Stuwdam,"vonturen aan de Wilde Kust', naar het gelijknamige boek van Albert Helman.",false,needs-review
03dac69e-9871-2caf-40ca-070ca56ff558::8bac24cc-cdb6-2f26-6745-b5b397726cc6,03dac69e-9871-2caf-40ca-070ca56ff558,8bac24cc-cdb6-2f26-6745-b5b397726cc6,image,SR-NA_01_ 0529,1987,title,place,street,Jodenbreestraat,jodenbreestraat,Jodenbreestraat,paramaribo-street-standardization,,1,Afwatering Jodenbreestraat,Afwatering Jodenbreestraat,true,high-precision
03dac69e-9871-2caf-40ca-070ca56ff558::8bac24cc-cdb6-2f26-6745-b5b397726cc6,03dac69e-9871-2caf-40ca-070ca56ff558,8bac24cc-cdb6-2f26-6745-b5b397726cc6,image,SR-NA_01_ 0529,1987,description,place,street,Jodenbreestraat,jodenbreestraat,Jodenbreestraat,paramaribo-street-standardization,,1,Afwatering Jodenbreestraat,Aanpak en herstel van de Afwatering en riolering van de Jodenbreestraat,true,high-precision
03dac69e-9871-2caf-40ca-070ca56ff558::8bac24cc-cdb6-2f26-6745-b5b397726cc6,03dac69e-9871-2caf-40ca-070ca56ff558,8bac24cc-cdb6-2f26-6745-b5b397726cc6,image,SR-NA_01_ 0529,1987,description,person,person,Afwatering Jodenbreestraat,afwatering jodenbreestraat,Afwatering Jodenbreestraat,heuristic-capitalized-sequence,,2,Afwatering Jodenbreestraat,Afwatering Jodenbreestraat Aanpak en herstel van de Afwatering en riolering van de Jodenbreestraat,false,needs-review
03f59f77-3deb-c7a1-854a-286ccded3b26::6b15d99b-7287-04e3-9b22-0cb67e199e5a,03f59f77-3deb-c7a1-854a-286ccded3b26,6b15d99b-7287-04e3-9b22-0cb67e199e5a,image,SR-NA_01_0140,mei 1971,description,person,person,Minister Rens,minister rens,Minister Rens,heuristic-capitalized-sequence,,2,Bezoek stewardessen aan Minister Rens,"Bezoek stewardessen aan Minister Rens Bezoek stewardessen van de SLM aan Minister Just Rens van Economische Zaken Ministerie van Economische Zaken, Ministers",false,needs-review
